!!SBtab Document='AKAP79' Version='1.0' TableName='EX23__100nM_FALSE__FALSE' TableType='QuantityMatrix'
!TimePoint	!Time	>AKAR4pOUT	~AKAR4pOUT
E0201T001	-15	108.1430	1
E0201T002	-10	111.4065	1
E0201T003	 -5	112.5659	1
E0201T004	  0	113.2303	1
E0201T005	  5	116.8888	1
E0201T006	 10	120.6029	1
E0201T007	 15	121.7080	1
E0201T008	 20	123.1902	1
E0201T009	 25	124.9479	1
E0201T010	 30	127.8317	1
E0201T011	 35	129.4534	1
E0201T012	 40	133.0856	1
E0201T013	 45	132.2968	1
E0201T014	 50	134.6879	1
E0201T015	 55	135.4250	1
E0201T016	 60	136.3363	1
E0201T017	 65	139.0217	1
E0201T018	 70	138.7529	1
E0201T019	 75	141.7721	1
E0201T020	 80	145.4682	1
E0201T021	 85	142.8782	1
E0201T022	 90	145.8715	1
E0201T023	 95	146.7611	1
E0201T024	100	147.9604	1
E0201T025	105	148.3890	1
E0201T026	110	147.8119	1
E0201T027	115	150.0644	1
E0201T028	120	150.1339	1
E0201T029	125	151.4528	1
E0201T030	130	153.2766	1
E0201T031	135	153.5183	1
E0201T032	140	151.7687	1
E0201T033	145	156.2089	1
E0201T034	150	155.4431	1
E0201T035	155	157.2263	1
E0201T036	160	157.9582	1
E0201T037	165	156.3429	1
E0201T038	170	158.7854	1
E0201T039	175	158.0010	1
E0201T040	180	158.7865	1
E0201T041	185	160.0784	1
E0201T042	190	161.2900	1
E0201T043	195	161.2481	1
E0201T044	200	160.3424	1
E0201T045	205	159.2075	1
E0201T046	210	160.9720	1
E0201T047	215	163.6067	1
E0201T048	220	161.7303	1
E0201T049	225	162.6355	1
E0201T050	230	164.0534	1
E0201T051	235	162.7950	1
E0201T052	240	163.9917	1
E0201T053	245	164.4530	1
E0201T054	250	164.3700	1
E0201T055	255	166.0295	1
E0201T056	260	164.5320	1
E0201T057	265	168.0925	1
E0201T058	270	165.2978	1
E0201T059	275	167.5359	1
E0201T060	280	168.2163	1
E0201T061	285	165.9610	1
E0201T062	290	167.2465	1
E0201T063	295	163.7043	1
E0201T064	300	165.8243	1
E0201T065	305	167.1123	1
E0201T066	310	166.5278	1
E0201T067	315	167.2987	1
E0201T068	320	167.0000	1
E0201T069	325	165.9918	1
E0201T070	330	169.6020	1
E0201T071	335	170.2731	1
E0201T072	340	167.8898	1
E0201T073	345	167.6648	1
E0201T074	350	167.7627	1
E0201T075	355	168.8250	1
E0201T076	360	167.7269	1
E0201T077	365	170.5949	1
E0201T078	370	170.3359	1
E0201T079	375	167.7804	1
E0201T080	380	168.6606	1
E0201T081	385	169.3955	1
E0201T082	390	170.3870	1
E0201T083	395	167.4797	1
E0201T084	400	168.4991	1
E0201T085	405	170.6270	1
E0201T086	410	168.8111	1
E0201T087	415	169.7791	1
E0201T088	420	171.4390	1
E0201T089	425	171.9891	1
E0201T090	430	168.9491	1
E0201T091	435	171.5146	1
E0201T092	440	171.2088	1
E0201T093	445	172.4476	1
E0201T094	450	170.1492	1
E0201T095	455	169.1245	1
E0201T096	460	169.8457	1
E0201T097	465	171.2620	1
E0201T098	470	169.6770	1
E0201T099	475	171.5156	1
E0201T100	480	170.3592	1
E0201T101	485	170.9099	1
E0201T102	490	172.2630	1
E0201T103	495	170.6789	1
E0201T104	500	171.3709	1
E0201T105	505	171.3735	1
E0201T106	510	171.2283	1
E0201T107	515	168.9954	1
E0201T108	520	170.9314	1
E0201T109	525	171.9314	1
E0201T110	530	171.3826	1
E0201T111	535	171.5162	1
E0201T112	540	173.1729	1
E0201T113	545	171.5119	1
E0201T114	550	170.6023	1
E0201T115	555	172.3050	1
E0201T116	560	170.7269	1
E0201T117	565	170.5077	1
E0201T118	570	172.8845	1
E0201T119	575	170.1184	1
E0201T120	580	170.6522	1
E0201T121	585	170.3106	1
E0201T122	590	170.7396	1
E0201T123	595	171.1052	1
E0201T124	600	170.9731	1
E0201T125	605	172.0894	1
