!!SBtab Document='AKAP79' Version='1.0' TableName='EX22__100nM__TRUE__FALSE' TableType='QuantityMatrix'
!TimePoint	!Time	>AKAR4pOUT	~AKAR4pOUT
E0202T001	-15	106.6989	1
E0202T002	-10	108.8957	1
E0202T003	 -5	111.0743	1
E0202T004	  0	113.2225	1
E0202T005	  5	115.3283	1
E0202T006	 10	117.3822	1
E0202T007	 15	119.3775	1
E0202T008	 20	121.3104	1
E0202T009	 25	123.1790	1
E0202T010	 30	124.9829	1
E0202T011	 35	126.7226	1
E0202T012	 40	128.3994	1
E0202T013	 45	130.0150	1
E0202T014	 50	131.5710	1
E0202T015	 55	133.0695	1
E0202T016	 60	134.5123	1
E0202T017	 65	135.9014	1
E0202T018	 70	137.2364	1
E0202T019	 75	138.5237	1
E0202T020	 80	139.7633	1
E0202T021	 85	140.9544	1
E0202T022	 90	142.1028	1
E0202T023	 95	143.2086	1
E0202T024	100	144.2732	1
E0202T025	105	145.2979	1
E0202T026	110	146.2842	1
E0202T027	115	147.2333	1
E0202T028	120	148.1469	1
E0202T029	125	149.0264	1
E0202T030	130	149.8730	1
E0202T031	135	150.6879	1
E0202T032	140	151.4724	1
E0202T033	145	152.2275	1
E0202T034	150	152.9545	1
E0202T035	155	153.6542	1
E0202T036	160	154.3278	1
E0202T037	165	154.9762	1
E0202T038	170	155.6003	1
E0202T039	175	156.2011	1
E0202T040	180	156.7795	1
E0202T041	185	157.3362	1
E0202T042	190	157.8721	1
E0202T043	195	158.3880	1
E0202T044	200	158.8846	1
E0202T045	205	159.3626	1
E0202T046	210	159.8228	1
E0202T047	215	160.2657	1
E0202T048	220	160.6921	1
E0202T049	225	161.1026	1
E0202T050	230	161.4977	1
E0202T051	235	161.8780	1
E0202T052	240	162.2441	1
E0202T053	245	162.5965	1
E0202T054	250	162.9357	1
E0202T055	255	163.2623	1
E0202T056	260	163.5766	1
E0202T057	265	163.8792	1
E0202T058	270	164.1705	1
E0202T059	275	164.4509	1
E0202T060	280	164.7208	1
E0202T061	285	164.9806	1
E0202T062	290	165.2307	1
E0202T063	295	165.4715	1
E0202T064	300	165.7032	1
E0202T065	305	165.9263	1
E0202T066	310	166.1411	1
E0202T067	315	166.3478	1
E0202T068	320	166.5468	1
E0202T069	325	166.7383	1
E0202T070	330	166.9227	1
E0202T071	335	167.1002	1
E0202T072	340	167.2710	1
E0202T073	345	167.4355	1
E0202T074	350	167.5938	1
E0202T075	355	167.7462	1
E0202T076	360	167.8929	1
E0202T077	365	168.0342	1
E0202T078	370	168.1701	1
E0202T079	375	168.3010	1
E0202T080	380	168.4269	1
E0202T081	385	168.5482	1
E0202T082	390	168.6649	1
E0202T083	395	168.7773	1
E0202T084	400	168.8854	1
E0202T085	405	168.9895	1
E0202T086	410	169.0897	1
E0202T087	415	169.1862	1
E0202T088	420	169.2791	1
E0202T089	425	169.3685	1
E0202T090	430	169.4545	1
E0202T091	435	169.5374	1
E0202T092	440	169.6171	1
E0202T093	445	169.6938	1
E0202T094	450	169.7677	1
E0202T095	455	169.8389	1
E0202T096	460	169.9073	1
E0202T097	465	169.9732	1
E0202T098	470	170.0367	1
E0202T099	475	170.0977	1
E0202T100	480	170.1565	1
E0202T101	485	170.2131	1
E0202T102	490	170.2676	1
E0202T103	495	170.3200	1
E0202T104	500	170.3705	1
E0202T105	505	170.4191	1
E0202T106	510	170.4658	1
E0202T107	515	170.5109	1
E0202T108	520	170.5542	1
E0202T109	525	170.5959	1
E0202T110	530	170.6361	1
E0202T111	535	170.6747	1
E0202T112	540	170.7119	1
E0202T113	545	170.7478	1
E0202T114	550	170.7822	1
E0202T115	555	170.8154	1
E0202T116	560	170.8474	1
E0202T117	565	170.8781	1
E0202T118	570	170.9078	1
E0202T119	575	170.9363	1
E0202T120	580	170.9637	1
E0202T121	585	170.9901	1
E0202T122	590	171.0155	1
E0202T123	595	171.0400	1
E0202T124	600	171.0635	1
E0202T125	605	171.0862	1
